clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
1557580.9185686514,5290105.916002431,486.12599389871616,2.7064780821240233,1557247.7770085747,5289699.314676917,1.0,1557678.2539875372,5290622.475537422,1.0,1557914.0601287282,5290512.517327945,971.2519877974323,1557483.583149766,5289589.356467441,971.2519877974323
1558011.3955476137,5291029.076862936,486.12599389871616,2.4343897875555762,1557678.2539875372,5290622.475537422,1.0,1558108.7309664993,5291545.636397926,1.0,1558344.5371076905,5291435.678188449,971.2519877974323,1557914.0601287282,5290512.517327945,971.2519877974323
1558441.872526576,5291952.23772344,486.12599389871616,1.9907598331500371,1558108.7309664993,5291545.636397926,1.0,1558539.2079454614,5292468.797258431,1.0,1558775.0140866525,5292358.839048954,971.2519877974323,1558344.5371076905,5291435.678188449,971.2519877974323
1558872.3495055381,5292875.398583945,486.12599389871616,1.3306641163404116,1558539.2079454614,5292468.797258431,1.0,1558969.6849244237,5293391.958118936,1.0,1559205.4910656149,5293281.999909458,971.2519877974323,1558775.0140866525,5292358.839048954,971.2519877974323
1559302.8264845007,5293798.559444449,486.12599389871616,0.7780717099399549,1558969.6849244237,5293391.958118936,1.0,1559400.1619033858,5294315.11897944,1.0,1559635.9680445772,5294205.160769964,971.2519877974323,1559205.4910656149,5293281.999909458,971.2519877974323
1559733.3034634625,5294721.720304953,486.12599389871616,0.9330736907052578,1559400.1619033858,5294315.11897944,1.0,1559830.638882348,5295238.279839945,1.0,1560066.4450235392,5295128.321630468,971.2519877974323,1559635.9680445772,5294205.160769964,971.2519877974323
1560163.7804424246,5295644.881165458,486.12599389871616,0.9872002405844518,1559830.638882348,5295238.279839945,1.0,1560261.1158613104,5296161.440700449,1.0,1560496.9220025013,5296051.482490972,971.2519877974323,1560066.4450235392,5295128.321630468,971.2519877974323
1560594.2574213871,5296568.042025962,486.12599389871616,1.0190673440408264,1560261.1158613104,5296161.440700449,1.0,1560691.5928402725,5297084.601560953,1.0,1560927.3989814634,5296974.643351477,971.2519877974323,1560496.9220025013,5296051.482490972,971.2519877974323
1561024.7344003492,5297491.202886468,486.12599389871616,1.1555941931454388,1560691.5928402725,5297084.601560953,1.0,1561122.0698192345,5298007.762421458,1.0,1561357.875960426,5297897.804211981,971.2519877974323,1560927.3989814634,5296974.643351477,971.2519877974323
1561455.2113793115,5298414.363746972,486.12599389871616,1.122637139829052,1561122.0698192345,5298007.762421458,1.0,1561552.546798197,5298930.923281962,1.0,1561788.352939388,5298820.965072485,971.2519877974323,1561357.875960426,5297897.804211981,971.2519877974323
1561885.6883582734,5299337.524607476,486.12599389871616,0.9094548738329873,1561552.546798197,5298930.923281962,1.0,1561983.0237771592,5299854.084142467,1.0,1562218.8299183503,5299744.12593299,971.2519877974323,1561788.352939388,5298820.965072485,971.2519877974323
1562316.165337236,5300260.685467981,486.12599389871616,0.7530151054154867,1561983.0237771592,5299854.084142467,1.0,1562413.5007561212,5300777.245002972,1.0,1562649.3068973124,5300667.286793494,971.2519877974323,1562218.8299183503,5299744.12593299,971.2519877974323
1562746.642316198,5301183.846328485,486.12599389871616,0.7014064204000812,1562413.5007561212,5300777.245002972,1.0,1562843.9777350833,5301700.405863476,1.0,1563079.7838762747,5301590.447653998,971.2519877974323,1562649.3068973124,5300667.286793494,971.2519877974323
1563177.11929516,5302107.007188989,486.12599389871616,0.6316455378199712,1562843.9777350833,5301700.405863476,1.0,1563274.4547140459,5302623.566723981,1.0,1563510.2608552368,5302513.608514504,971.2519877974323,1563079.7838762747,5301590.447653998,971.2519877974323
1563607.5962741224,5303030.168049494,486.12599389871616,0.7167564188316213,1563274.4547140459,5302623.566723981,1.0,1563704.931693008,5303546.727584485,1.0,1563940.737834199,5303436.769375008,971.2519877974323,1563510.2608552368,5302513.608514504,971.2519877974323
