clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
1559326.6771361332,5283877.745164774,488.7804878048781,4.717027858442065,1559030.8835303946,5283447.48643107,1.0,1559376.6510711322,5284397.474941625,1.0,1559622.4707418717,5284308.00389848,976.5609756097562,1559276.703201134,5283358.0153879225,976.5609756097562
1559672.4446768705,5284827.733675331,488.7804878048781,4.91492178840544,1559376.6510711322,5284397.474941625,1.0,1559722.4186118697,5285347.463452183,1.0,1559968.238282609,5285257.992409036,976.5609756097562,1559622.4707418717,5284308.00389848,976.5609756097562
1560018.212217608,5285777.722185887,488.7804878048781,4.510167284976483,1559722.4186118697,5285347.463452183,1.0,1560068.186152607,5286297.451962738,1.0,1560314.0058233463,5286207.980919592,976.5609756097562,1559968.238282609,5285257.992409036,976.5609756097562
1560363.9797583455,5286727.710696444,488.7804878048781,6.059494041500233,1560068.186152607,5286297.451962738,1.0,1560413.9536933445,5287247.440473295,1.0,1560659.773364084,5287157.969430149,976.5609756097562,1560314.0058233463,5286207.980919592,976.5609756097562
1560709.7472990828,5287677.6992069995,488.7804878048781,6.697180084778408,1560413.9536933445,5287247.440473295,1.0,1560759.721234082,5288197.428983851,1.0,1561005.5409048214,5288107.957940705,976.5609756097562,1560659.773364084,5287157.969430149,976.5609756097562
1561055.5148398203,5288627.687717557,488.7804878048781,7.9947882951085445,1560759.721234082,5288197.428983851,1.0,1561105.4887748193,5289147.417494409,1.0,1561351.3084455587,5289057.946451262,976.5609756097562,1561005.5409048214,5288107.957940705,976.5609756097562
1561401.2823805579,5289577.6762281135,488.7804878048781,7.262680402349972,1561105.4887748193,5289147.417494409,1.0,1561451.2563155568,5290097.406004964,1.0,1561697.0759862964,5290007.934961819,976.5609756097562,1561351.3084455587,5289057.946451262,976.5609756097562
1561747.0499212951,5290527.66473867,488.7804878048781,7.092802493119257,1561451.2563155568,5290097.406004964,1.0,1561797.0238562943,5291047.394515521,1.0,1562042.8435270337,5290957.923472375,976.5609756097562,1561697.0759862964,5290007.934961819,976.5609756097562
1562092.8174620327,5291477.6532492265,488.7804878048781,7.58092963194489,1561797.0238562943,5291047.394515521,1.0,1562142.7913970316,5291997.383026077,1.0,1562388.611067771,5291907.911982931,976.5609756097562,1562042.8435270337,5290957.923472375,976.5609756097562
1562438.5850027702,5292427.641759782,488.7804878048781,8.306132255744624,1562142.7913970316,5291997.383026077,1.0,1562488.5589377692,5292947.371536634,1.0,1562734.3786085087,5292857.900493488,976.5609756097562,1562388.611067771,5291907.911982931,976.5609756097562
