clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
1563009.5903891895,5297935.680079396,498.38706260173996,0.03461452081059331,1562676.4543906674,5297537.0160046285,1.0,1563100.8490961452,5298447.1333875535,1.0,1563342.7263877112,5298334.344154163,995.7741252034799,1562918.3316822334,5297424.226771238,995.7741252034799
1563433.9850946672,5298845.797462322,498.38706260173996,0.03776936460944395,1563100.8490961452,5298447.1333875535,1.0,1563525.2438016231,5299357.250770479,1.0,1563767.121093189,5299244.461537087,995.7741252034799,1563342.7263877112,5298334.344154163,995.7741252034799
1563858.3798001453,5299755.914845247,498.38706260173996,0.04786539255275088,1563525.2438016231,5299357.250770479,1.0,1563949.638507101,5300267.368153404,1.0,1564191.515798667,5300154.578920012,995.7741252034799,1563767.121093189,5299244.461537087,995.7741252034799
1564282.774505623,5300666.032228172,498.38706260173996,0.10852324170877495,1563949.638507101,5300267.368153404,1.0,1564374.033212579,5301177.485536329,1.0,1564615.9105041448,5301064.696302937,995.7741252034799,1564191.515798667,5300154.578920012,995.7741252034799
1564707.169211101,5301576.149611095,498.38706260173996,0.168576117637726,1564374.033212579,5301177.485536329,1.0,1564798.427918057,5302087.602919254,1.0,1565040.3052096227,5301974.813685862,995.7741252034799,1564615.9105041448,5301064.696302937,995.7741252034799
1565131.5639165787,5302486.266994021,498.38706260173996,0.16984219908534046,1564798.427918057,5302087.602919254,1.0,1565222.8226235348,5302997.720302179,1.0,1565464.6999151008,5302884.931068787,995.7741252034799,1565040.3052096227,5301974.813685862,995.7741252034799
1565555.9586220568,5303396.384376946,498.38706260173996,0.5036133480313025,1565222.8226235348,5302997.720302179,1.0,1565647.2173290127,5303907.8376851035,1.0,1565889.0946205787,5303795.048451713,995.7741252034799,1565464.6999151008,5302884.931068787,995.7741252034799
1565980.3533275344,5304306.501759871,498.38706260173996,0.38537200962140933,1565647.2173290127,5303907.8376851035,1.0,1566071.6120344906,5304817.9550680285,1.0,1566313.4893260563,5304705.165834638,995.7741252034799,1565889.0946205787,5303795.048451713,995.7741252034799
1566404.7480330123,5305216.619142796,498.38706260173996,0.19630105176126744,1566071.6120344906,5304817.9550680285,1.0,1566496.0067399684,5305728.072450954,1.0,1566737.8840315342,5305615.283217562,995.7741252034799,1566313.4893260563,5304705.165834638,995.7741252034799
1566829.1427384901,5306126.736525721,498.38706260173996,0.08918694524376851,1566496.0067399684,5305728.072450954,1.0,1566920.4014454463,5306638.189833879,1.0,1567162.278737012,5306525.400600488,995.7741252034799,1566737.8840315342,5305615.283217562,995.7741252034799
