clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
9399508.368224233,31797301.34835515,488.7804878048781,1.4419295680718438,9399214.038232148,31796875.1108669,1.0,9399556.878545582,31797817.056886543,1.0,9399802.69821632,31797727.585843395,976.5609756097562,9399459.857902886,31796785.639823757,976.5609756097562
9399851.208537668,31798243.29437479,488.7804878048781,1.3476436237447098,9399556.878545582,31797817.056886543,1.0,9399899.718859017,31798759.002906185,1.0,9400145.538529756,31798669.531863037,976.5609756097562,9399802.69821632,31797727.585843395,976.5609756097562
9400194.048851103,31799185.24039443,488.7804878048781,1.1052347959263134,9399899.718859017,31798759.002906185,1.0,9400242.559172451,31799700.948925823,1.0,9400488.37884319,31799611.47788268,976.5609756097562,9400145.538529756,31798669.531863037,976.5609756097562
9400536.889164537,31800127.186414074,488.7804878048781,1.2039423521842896,9400242.559172451,31799700.948925823,1.0,9400585.399485886,31800642.894945465,1.0,9400831.219156623,31800553.423902318,976.5609756097562,9400488.37884319,31799611.47788268,976.5609756097562
9400879.729477972,31801069.132433712,488.7804878048781,1.4613676730176888,9400585.399485886,31800642.894945465,1.0,9400928.23979932,31801584.840965103,1.0,9401174.05947006,31801495.36992196,976.5609756097562,9400831.219156623,31800553.423902318,976.5609756097562
9401222.569791406,31802011.078453355,488.7804878048781,1.4302495378135331,9400928.23979932,31801584.840965103,1.0,9401271.080112755,31802526.78698475,1.0,9401516.899783496,31802437.315941602,976.5609756097562,9401174.05947006,31801495.36992196,976.5609756097562
9401565.410104843,31802953.024472997,488.7804878048781,1.0099265386257223,9401271.080112755,31802526.78698475,1.0,9401613.92042619,31803468.733004387,1.0,9401859.740096929,31803379.261961244,976.5609756097562,9401516.899783496,31802437.315941602,976.5609756097562
9401908.250418277,31803894.97049264,488.7804878048781,0.8480186752249699,9401613.92042619,31803468.733004387,1.0,9401956.760739626,31804410.67902403,1.0,9402202.580410363,31804321.207980882,976.5609756097562,9401859.740096929,31803379.261961244,976.5609756097562
9402251.090731712,31804836.916512273,488.7804878048781,0.7667361636408766,9401956.760739626,31804410.67902403,1.0,9402299.601053061,31805352.62504367,1.0,9402545.420723798,31805263.154000524,976.5609756097562,9402202.580410363,31804321.207980882,976.5609756097562
9402593.931045147,31805778.862531915,488.7804878048781,0.6653838009242975,9402299.601053061,31805352.62504367,1.0,9402642.441366496,31806294.57106331,1.0,9402888.261037232,31806205.100020163,976.5609756097562,9402545.420723798,31805263.154000524,976.5609756097562
9402936.771358581,31806720.80855156,488.7804878048781,0.7095982435527874,9402642.441366496,31806294.57106331,1.0,9402985.28167993,31807236.517082952,1.0,9403231.101350667,31807147.046039805,976.5609756097562,9402888.261037232,31806205.100020163,976.5609756097562
9403279.611672016,31807662.7545712,488.7804878048781,0.5980364743281159,9402985.28167993,31807236.517082952,1.0,9403328.121993365,31808178.46310259,1.0,9403573.941664103,31808088.992059447,976.5609756097562,9403231.101350667,31807147.046039805,976.5609756097562
9403622.45198545,31808604.70059084,488.7804878048781,0.5811409552826527,9403328.121993365,31808178.46310259,1.0,9403670.962306798,31809120.409122232,1.0,9403916.781977538,31809030.938079085,976.5609756097562,9403573.941664103,31808088.992059447,976.5609756097562
9403965.292298887,31809546.646610484,488.7804878048781,0.8951540111333404,9403670.962306798,31809120.409122232,1.0,9404013.802620234,31810062.355141874,1.0,9404259.622290973,31809972.88409873,976.5609756097562,9403916.781977538,31809030.938079085,976.5609756097562
9404308.132612322,31810488.592630126,488.7804878048781,0.8801310779853226,9404013.802620234,31810062.355141874,1.0,9404356.64293367,31811004.301161516,1.0,9404602.462604407,31810914.83011837,976.5609756097562,9404259.622290973,31809972.88409873,976.5609756097562
9404650.972925756,31811430.538649764,488.7804878048781,1.0431163496711382,9404356.64293367,31811004.301161516,1.0,9404699.483247103,31811946.247181155,1.0,9404945.302917842,31811856.77613801,976.5609756097562,9404602.462604407,31810914.83011837,976.5609756097562
9404993.813239189,31812372.484669402,488.7804878048781,1.0714834412819179,9404699.483247103,31811946.247181155,1.0,9405042.323560538,31812888.193200797,1.0,9405288.143231276,31812798.72215765,976.5609756097562,9404945.302917842,31811856.77613801,976.5609756097562
9405336.653552625,31813314.430689048,488.7804878048781,0.809429006877766,9405042.323560538,31812888.193200797,1.0,9405385.163873974,31813830.13922044,1.0,9405630.983544711,31813740.66817729,976.5609756097562,9405288.143231276,31812798.72215765,976.5609756097562
9405679.49386606,31814256.376708686,488.7804878048781,0.7467787665449419,9405385.163873974,31813830.13922044,1.0,9405728.004187407,31814772.085240077,1.0,9405973.823858147,31814682.614196934,976.5609756097562,9405630.983544711,31813740.66817729,976.5609756097562
9406022.334179495,31815198.322728325,488.7804878048781,0.7417973311809196,9405728.004187407,31814772.085240077,1.0,9406070.844500842,31815714.03125972,1.0,9406316.664171582,31815624.560216572,976.5609756097562,9405973.823858147,31814682.614196934,976.5609756097562
9406365.17449293,31816140.268747963,488.7804878048781,0.685269428505281,9406070.844500842,31815714.03125972,1.0,9406413.684814276,31816655.977279358,1.0,9406659.504485017,31816566.506236214,976.5609756097562,9406316.664171582,31815624.560216572,976.5609756097562
9406708.014806366,31817082.21476761,488.7804878048781,0.6625998424361925,9406413.684814276,31816655.977279358,1.0,9406756.525127713,31817597.923299003,1.0,9407002.344798451,31817508.452255856,976.5609756097562,9406659.504485017,31816566.506236214,976.5609756097562
9407050.855119798,31818024.160787247,488.7804878048781,0.6170966260826514,9406756.525127713,31817597.923299003,1.0,9407099.365441147,31818539.86931864,1.0,9407345.185111886,31818450.3982755,976.5609756097562,9407002.344798451,31817508.452255856,976.5609756097562
9407393.695433235,31818966.10680689,488.7804878048781,0.6753828361395088,9407099.365441147,31818539.86931864,1.0,9407442.205754582,31819481.815338284,1.0,9407688.02542532,31819392.344295137,976.5609756097562,9407345.185111886,31818450.3982755,976.5609756097562
9407736.535746668,31819908.05282653,488.7804878048781,1.16799279474365,9407442.205754582,31819481.815338284,1.0,9407785.046068016,31820423.761357926,1.0,9408030.865738755,31820334.29031478,976.5609756097562,9407688.02542532,31819392.344295137,976.5609756097562
9408079.376060104,31820849.998846173,488.7804878048781,1.534645928239251,9407785.046068016,31820423.761357926,1.0,9408127.886381451,31821365.707377564,1.0,9408373.706052192,31821276.23633442,976.5609756097562,9408030.865738755,31820334.29031478,976.5609756097562
